order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK01635,2018-01-29,08:50:42,Breakfast,BK,"[('Coffee', 10), ('Cereal', 2)]",117.0,-37.8109297,145.0153861,0,3.627,8.063
ORDY09166,2018-03-02,09:51:32,Breakfast,TP,"[('Cereal', 7), ('Pancake', 4), ('Coffee', 9), ('Eggs', 6)]",443.5,-37.8156862,144.9501943,0,9.453,11.805
ORDC00888,2018-06-13,13:24:30,Lunch,NS,"[('Steak', 7), ('Fries', 9)]",423.0,-37.8076214,144.9628384,0,7.391,8916.0
ORDX04537,2018-05-27,12:43:56,Lunch,BK,"[('Salad', 8), ('Fries', 5), ('Steak', 7), ('Chicken', 5)]",672.6,-37.821901,144.9552383,0,8.693,17.186
ORDX01035,2018-12-15,19:29:34,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 10)]",570.0,-37.8230928,144.9891554,0,6.226,15.414
ORDA10903,2018-02-22,09:41:24,Breakfast,BK,"[('Eggs', 8), ('Coffee', 8), ('Cereal', 5), ('Pancake', 9)]",559.25,-37.8260999,144.9847408,0,7.356,11.775
ORDA00138,2018-01-11,08:20:16,Breakfast,BK,"[('Pancake', 4), ('Coffee', 6), ('Eggs', 5)]",252.0,-37.8163755,144.9845817,1,6.082999999999999,5.985
ORDZ10483,2018-10-03,17:07:36,Dinner,NS,"[('Salmon', 6), ('Shrimp', 2), ('Pasta', 8)]",574.0,-37.8092246,144.9876645,0,8.323,14.369
ORDC08884,2018-06-21,13:34:38,Lunch,NS,"[('Steak', 1), ('Fries', 7), ('Salad', 9)]",283.8,-37.816416,144.9459016,0,9.294,8916.0
ORDB04760,2018-09-02,16:06:45,Dinner,TP,"[('Shrimp', 3), ('Pasta', 7)]",354.5,-37.812416,144.9692455,0,8.557,14.458
ORDA09093,2018-12-21,19:39:43,Dinner,BK,"[('Salmon', 6), ('Pasta', 5)]",383.5,-37.8146711,144.9376032,0,9.936,16.632
ORDZ09408,2018-11-29,18:59:09,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 2), ('Shrimp', 10), ('Salmon', 5)]",1007.5,-37.8095897,144.9726595,0,7.284,12.928
ORDY00702,2018-08-04,15:05:54,Lunch,TP,"[('Steak', 7), ('Salad', 2), ('Fries', 5), ('Burger', 9), ('Chicken', 9)]",976.4,-37.803321,144.9498863,0,9.943999999999999,14.859
ORDX00055,2018-04-23,11:43:05,Breakfast,BK,"[('Eggs', 4), ('Cereal', 6)]",214.0,-37.8219348,144.9542982,0,8.745,13.972
ORDY05738,2018-08-07,15:16:03,Lunch,TP,"[('Burger', 6), ('Fries', 6), ('Salad', 3)]",309.6,-37.8095974,144.9535538,0,9.039,8916.0
ORDY00205,2018-02-20,09:41:24,Breakfast,TP,"[('Eggs', 2), ('Pancake', 7)]",213.75,-37.82072,144.9559442,0,8.104,10.845
ORDC07011,2018-09-16,16:27:02,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 4), ('Shrimp', 4)]",361.0,-37.8041735,144.9643661,0,6.956,15.001
ORDC02408,2018-06-10,13:14:21,Lunch,NS,"[('Burger', 3), ('Fries', 8), ('Steak', 8), ('Salad', 7), ('Chicken', 10)]",989.4,-37.8017589,144.957393,0,7.45,15.103
ORDX10791,2018-02-15,09:21:07,Breakfast,BK,"[('Cereal', 8), ('Coffee', 3), ('Eggs', 9), ('Pancake', 5)]",509.75,-37.8117548,145.0004319,0,4.185,9.295
ORDZ02409,2018-03-22,10:32:06,Breakfast,NS,"[('Cereal', 1), ('Pancake', 6), ('Coffee', 5)]",204.0,-37.8002297,144.9550618,0,7.595,12.589
ORDK08343,2018-05-20,12:33:48,Lunch,BK,"[('Steak', 4), ('Chicken', 9)]",468.0,-37.8098006,144.9928419,0,4.772,13.48
ORDB09032,2018-12-04,19:09:17,Dinner,TP,"[('Salmon', 10), ('Shrimp', 8)]",842.0,-37.8246605,144.9694812,0,8.158999999999999,12.285
ORDB10512,2018-06-07,13:04:13,Lunch,TP,"[('Fries', 4), ('Steak', 9), ('Burger', 3), ('Salad', 4), ('Chicken', 7)]",838.8,-37.8035345,144.9493989,0,9.915,13.035
ORDC07598,2018-04-30,11:53:14,Breakfast,NS,"[('Eggs', 2), ('Coffee', 3), ('Pancake', 1), ('Cereal', 8)]",258.75,-37.7997439,144.955229,0,7.49,12.529
ORDA04503,2018-05-27,12:43:56,Lunch,BK,"[('Steak', 5), ('Burger', 5), ('Salad', 3), ('Fries', 4)]",479.6,-37.7961278,144.994919,0,11.072000000000001,19.548
ORDJ09177,2018-04-22,11:32:57,Breakfast,TP,"[('Pancake', 3), ('Coffee', 10), ('Cereal', 2), ('Eggs', 1)]",211.75,-37.8189747,144.9527594,0,8.583,12.975
ORDJ08504,2018-08-22,15:46:28,Lunch,TP,"[('Salad', 9), ('Fries', 8)]",250.8,-37.8075711,145.0119322,0,12.462,15.263
ORDI09336,2018-01-14,08:20:16,Breakfast,NS,"[('Eggs', 1), ('Cereal', 1), ('Pancake', 3)]",115.75,-37.8059765,145.01378,1,10.379000000000001,9.173
ORDY00735,2018-08-17,15:36:20,Lunch,TP,"[('Steak', 9), ('Salad', 1), ('Chicken', 3), ('Burger', 6)]",704.2,-37.8173375,144.9658313,0,7.688,11.042
ORDA05827,2018-12-12,19:29:34,Dinner,BK,"[('Salmon', 1), ('Pasta', 9)]",288.5,-37.8211811,144.955306,0,8.578,15.411
ORDI06397,2018-11-28,18:59:09,Dinner,NS,"[('Shrimp', 7), ('Pasta', 7), ('Fish&Chips', 3)]",675.5,-37.8211073,144.9654739,0,8.887,15.357
ORDC05836,2018-02-28,09:51:32,Breakfast,NS,"[('Cereal', 3), ('Pancake', 5), ('Eggs', 7)]",338.25,-37.8126689,145.0002816,0,9.683,14.733
ORDK00749,2018-11-11,18:28:43,Dinner,BK,"[('Shrimp', 5), ('Pasta', 6), ('Salmon', 5), ('Fish&Chips', 1)]",675.0,-37.8027286,144.9665224,0,7.551,8916.0
ORDZ08294,2018-10-19,17:38:01,Dinner,NS,"[('Shrimp', 8), ('Pasta', 10), ('Fish&Chips', 2)]",777.0,-37.8169255,144.9654367,0,8.346,14.686
ORDA03690,2018-08-20,15:36:20,Lunch,BK,"[('Burger', 4), ('Steak', 4), ('Chicken', 4), ('Fries', 1), ('Salad', 4)]",512.8,-37.8043283,144.9498942,0,8.713,15.098
ORDI00909,2018-06-29,13:54:55,Lunch,NS,"[('Steak', 4), ('Burger', 1), ('Chicken', 2), ('Fries', 7)]",359.0,-37.8192211,144.9733815,0,8.566,14.172
ORDB01842,2018-05-30,12:54:05,Lunch,TP,"[('Fries', 10), ('Salad', 8), ('Chicken', 8), ('Steak', 6), ('Burger', 2)]",845.6,-37.8082834,144.9321279,0,10.995,13.905
ORDI09324,2018-08-05,15:05:54,Lunch,NS,"[('Salad', 6), ('Fries', 8), ('Chicken', 8), ('Burger', 3), ('Steak', 2)]",638.2,-37.8130247,144.9521634,0,8.515,15.816
ORDJ01845,2018-03-11,10:11:49,Breakfast,TP,"[('Eggs', 8), ('Cereal', 6), ('Coffee', 5), ('Pancake', 9)]",557.75,-37.8245806,145.0005455,0,10.390999999999998,14.131
ORDZ05242,2018-10-28,17:58:18,Dinner,NS,"[('Pasta', 4), ('Salmon', 7), ('Shrimp', 6), ('Fish&Chips', 10)]",1071.0,-37.8092956,144.9476067,0,8.916,16.767
ORDI09230,2018-04-24,11:43:05,Breakfast,NS,"[('Coffee', 2), ('Pancake', 7), ('Cereal', 1), ('Eggs', 5)]",315.75,-37.8188014,144.9531468,0,9.245,14.968
ORDX09995,2018-02-26,09:51:32,Breakfast,BK,"[('Cereal', 1), ('Coffee', 1), ('Pancake', 10), ('Eggs', 8)]",447.0,-37.8034129,144.9799234,0,6.53,11.497
ORDX05569,2018-11-25,18:49:00,Dinner,BK,"[('Pasta', 7), ('Shrimp', 8), ('Salmon', 7)]",911.5,-37.8088031,144.9830749,0,5.6610000000000005,15.19
ORDY00677,2018-03-13,10:21:58,Breakfast,TP,"[('Cereal', 9), ('Pancake', 2), ('Coffee', 5), ('Eggs', 5)]",385.0,-37.8115931,144.9381966,0,10.329,13.067
